NSW Police Named as FinFisher Spyware Users,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/PIZ8neafbCA/story01.htm,"Bismillah writes Wikileaks' latest release of documents shows that the Australian New South Wales police force has spent millions on licenses for the FinFisher set of law enforcement spy- and malware tools &mdash; and still has active licenses. What it uses FinFisher, which has been deployed against dissidents by oppressive regimes, for is yet to be revealed. NSW Police spokesperson John Thompson said it would not be appropriate to comment ""given this technology relates to operational capability"".<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=NSW+Police+Named+as+FinFisher+Spyware+Users%3A+http%3A%2F%2Fbit.ly%2F1qTv2bl""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F14%2F09%2F15%2F1838236%2Fnsw-police-named-as-finfisher-spyware-users%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/14/09/15/1838236/nsw-police-named-as-finfisher-spyware-users?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/14/09/15/1838236/nsw-police-named-as-finfisher-spyware-users?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5705609&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3e825772/sc/21/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/204367710205/u/49/f/647410/c/35028/s/3e825772/sc/21/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367710205/u/49/f/647410/c/35028/s/3e825772/sc/21/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/204367710205/u/49/f/647410/c/35028/s/3e825772/sc/21/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367710205/u/49/f/647410/c/35028/s/3e825772/sc/21/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/204367710205/u/49/f/647410/c/35028/s/3e825772/sc/21/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367710205/u/49/f/647410/c/35028/s/3e825772/sc/21/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/204367710205/u/49/f/647410/c/35028/s/3e825772/sc/21/a2.htm""><img src=""http://da.feedsportal.com/r/204367710205/u/49/f/647410/c/35028/s/3e825772/sc/21/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/204367710205/u/49/f/647410/c/35028/s/3e825772/sc/21/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/PIZ8neafbCA"" height=""1"" width=""1""/>"
New Data Center Protects Against Solar Storm and Nuclear EMPs,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/Cfe1R_JX_eU/story01.htm,"dcblogs writes ""In Boyers, Pa., a recently opened 2,000-sq.-ft. data center has been purpose-built to protect against an electromagnetic pulse (EMP), either generated by a solar storm or a nuclear event. The company that built the facility isn't disclosing exactly how the data center was constructed or what materials were used. But broadly, it did say that the structure has an inner skin and an outer skin that use a combination of thicknesses and metals to provide EMP protection. Betting against an EMP event is a gamble. In 1859, the so-called Carrington solar storm lit the night skies and disrupted the only telegraph communications. William Murtagh, program coordinator at U.S. Space Weather Prediction Center, said there is ongoing concern that the earth may see an solar storm that could impact electronics on the ground. ""We're concerned that can happen,"" A 2012 solar storm, that missed the earth, ""was very powerful, and some have suggested it would have been on par with a Carrington-level event."" One researcher put the odds of a catastrophic solar storm by 2020 as one in eight.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=New+Data+Center+Protects+Against+Solar+Storm+and+Nuclear+EMPs%3A+http%3A%2F%2Fbit.ly%2F1pgPGNe""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fhardware.slashdot.org%2Fstory%2F14%2F09%2F15%2F1532216%2Fnew-data-center-protects-against-solar-storm-and-nuclear-emps%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://hardware.slashdot.org/story/14/09/15/1532216/new-data-center-protects-against-solar-storm-and-nuclear-emps?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://hardware.slashdot.org/story/14/09/15/1532216/new-data-center-protects-against-solar-storm-and-nuclear-emps?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5704979&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3e7d20d3/sc/1/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/206157816235/u/49/f/647410/c/35028/s/3e7d20d3/sc/1/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/206157816235/u/49/f/647410/c/35028/s/3e7d20d3/sc/1/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/206157816235/u/49/f/647410/c/35028/s/3e7d20d3/sc/1/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/206157816235/u/49/f/647410/c/35028/s/3e7d20d3/sc/1/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/206157816235/u/49/f/647410/c/35028/s/3e7d20d3/sc/1/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/206157816235/u/49/f/647410/c/35028/s/3e7d20d3/sc/1/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/206157816235/u/49/f/647410/c/35028/s/3e7d20d3/sc/1/a2.htm""><img src=""http://da.feedsportal.com/r/206157816235/u/49/f/647410/c/35028/s/3e7d20d3/sc/1/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/206157816235/u/49/f/647410/c/35028/s/3e7d20d3/sc/1/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/Cfe1R_JX_eU"" height=""1"" width=""1""/>"
New Release of MINIX 3 For X86 and ARM Is NetBSD Compatible,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/JCxB2DPlfJ8/story01.htm,"An anonymous reader writes MINIX 3 is a small POSIX-compliant operating system aimed at high reliability (embedded) applications. A major new version of MINIX 3 (3.3.0) is now available for download at www.minix3.org. In addition to the x86, the ARM Cortex A8 is now supported, with ports to the BeagleBoard and BeagleBones available. Finally, the entire userland has been redone in 3.3.0 to make it NetBSD compatible, with thousands of NetBSD packages available out of the box. MINIX 3 is based on a tiny (13 KLoC) microkernel with the operating system running as a set of protected user-mode processes. Each device driver is also a separate process. If a driver fails, it is automatically and transparently restarted without rebooting and without applications even noticing, making the system self-healing. The full announcement, with links to the release notes and notes on installation, can be found at the Minix Google Groups page.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=New+Release+of+MINIX+3+For+X86+and+ARM+Is+NetBSD+Compatible%3A+http%3A%2F%2Fbit.ly%2F1qJ6nav""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fdevelopers.slashdot.org%2Fstory%2F14%2F09%2F16%2F1348208%2Fnew-release-of-minix-3-for-x86-and-arm-is-netbsd-compatible%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://developers.slashdot.org/story/14/09/16/1348208/new-release-of-minix-3-for-x86-and-arm-is-netbsd-compatible?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://developers.slashdot.org/story/14/09/16/1348208/new-release-of-minix-3-for-x86-and-arm-is-netbsd-compatible?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5711443&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3e8500aa/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/204367599953/u/49/f/647410/c/35028/s/3e8500aa/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367599953/u/49/f/647410/c/35028/s/3e8500aa/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/204367599953/u/49/f/647410/c/35028/s/3e8500aa/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367599953/u/49/f/647410/c/35028/s/3e8500aa/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/204367599953/u/49/f/647410/c/35028/s/3e8500aa/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367599953/u/49/f/647410/c/35028/s/3e8500aa/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/204367599953/u/49/f/647410/c/35028/s/3e8500aa/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/204367599953/u/49/f/647410/c/35028/s/3e8500aa/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/204367599953/u/49/f/647410/c/35028/s/3e8500aa/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/JCxB2DPlfJ8"" height=""1"" width=""1""/>"
Researchers Develop New Type of Genetic Test for Identifying Developmental Disorders (bioethicscom),http://news.feedzilla.com/en_us/stories/science/396956915?client_source=api&format=json,"(Medical Xpress) - A large team of researchers with members from a host of
countries across the globe has conducted an exhaustive study that has resulted
in the development of a new genetic test to help identify development
disorders in … Read More

"
Resilient Monk Parrots Flock to Queens and Beyond (New York Times),http://news.feedzilla.com/en_us/stories/science/397107968?client_source=api&format=json,"Some 50 years after the parrots showed up, how they wound up in the United
States is still a matter of debate.

"
STAP Co-author Offers Yet Another Recipe for Stem Cells (bioethicscom),http://news.feedzilla.com/en_us/stories/science/396941599?client_source=api&format=json,"(Nature) - A senior co-author on controversial, and now retracted, stem cell
papers has quietly posted new tips on how the research can be replicated. Two
papers claiming that stressing the body’s cell could produce embryonic-like
stem cells, a process … Read More

"
Say Goodbye To That Unwanted U2 Album,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/ZIUOkPgHHXQ/story01.htm,"Ronin Developer writes Apple has listened to the complaints of those who object to having received a pushed copy of U2's latest album as part of their recent campaign. While nobody has been charged for the download, some objected to having it show up in their purchases and, in some cases, pushed down to their devices. While it is possible to remove the album from your iTunes library, it takes more steps than most would like to take. Apple has responded and released a tool to make it possible to remove the album from your iTunes library in a single step.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Say+Goodbye+To+That+Unwanted+U2+Album%3A+http%3A%2F%2Fbit.ly%2FXciX4X""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fapple.slashdot.org%2Fstory%2F14%2F09%2F16%2F150234%2Fsay-goodbye-to-that-unwanted-u2-album%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://apple.slashdot.org/story/14/09/16/150234/say-goodbye-to-that-unwanted-u2-album?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://apple.slashdot.org/story/14/09/16/150234/say-goodbye-to-that-unwanted-u2-album?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5711821&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3e85d403/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/204367723368/u/49/f/647410/c/35028/s/3e85d403/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367723368/u/49/f/647410/c/35028/s/3e85d403/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/204367723368/u/49/f/647410/c/35028/s/3e85d403/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367723368/u/49/f/647410/c/35028/s/3e85d403/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/204367723368/u/49/f/647410/c/35028/s/3e85d403/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367723368/u/49/f/647410/c/35028/s/3e85d403/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/204367723368/u/49/f/647410/c/35028/s/3e85d403/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/204367723368/u/49/f/647410/c/35028/s/3e85d403/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/204367723368/u/49/f/647410/c/35028/s/3e85d403/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/ZIUOkPgHHXQ"" height=""1"" width=""1""/>"
Schizophrenia Is Not a Single Disease,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/RrGd24QSmzc/story01.htm,"An anonymous reader writes: New research from Washington University has found that the condition known as schizophrenia is not just a single disease, but instead a collection of eight different disorders. For years, researchers struggled to understand the genetic basis of schizophrenia. This new method was able to isolate and identify the different conditions (each with its own symptoms) currently classified under the same heading (abstract, full text). ""In some patients with hallucinations or delusions, for example, the researchers matched distinct genetic features to patients' symptoms, demonstrating that specific genetic variations interacted to create a 95 percent certainty of schizophrenia. In another group, they found that disorganized speech and behavior were specifically associated with a set of DNA variations that carried a 100 percent risk of schizophrenia."" According to one of the study's authors, ""By identifying groups of genetic variations and matching them to symptoms in individual patients, it soon may be possible to target treatments to specific pathways that cause problems.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Schizophrenia+Is+Not+a+Single+Disease%3A+http%3A%2F%2Fbit.ly%2F1oSjFvN""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F09%2F16%2F009240%2Fschizophrenia-is-not-a-single-disease%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/14/09/16/009240/schizophrenia-is-not-a-single-disease?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/14/09/16/009240/schizophrenia-is-not-a-single-disease?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5706631&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3e7f820c/sc/14/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/204367650868/u/49/f/647410/c/35028/s/3e7f820c/sc/14/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367650868/u/49/f/647410/c/35028/s/3e7f820c/sc/14/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/204367650868/u/49/f/647410/c/35028/s/3e7f820c/sc/14/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367650868/u/49/f/647410/c/35028/s/3e7f820c/sc/14/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/204367650868/u/49/f/647410/c/35028/s/3e7f820c/sc/14/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367650868/u/49/f/647410/c/35028/s/3e7f820c/sc/14/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/204367650868/u/49/f/647410/c/35028/s/3e7f820c/sc/14/a2.htm""><img src=""http://da.feedsportal.com/r/204367650868/u/49/f/647410/c/35028/s/3e7f820c/sc/14/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/204367650868/u/49/f/647410/c/35028/s/3e7f820c/sc/14/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/RrGd24QSmzc"" height=""1"" width=""1""/>"
Schizophrenia not a single disease but multiple genetically distinct disorders (Eurekalert),http://news.feedzilla.com/en_us/stories/science/396922464?client_source=api&format=json,"New research shows that schizophrenia isn't a single disease but a group of
eight genetically distinct disorders, each with its own set of symptoms. The
finding could be a first step toward improved diagnosis and treatment for the
debilitating psychiatric illness.The research at Washington University School
of Medicine in St. Louis is reported online Sept. 15 in the American Journal
of Psychiatry.

"
Sci-Fi Authors and Scientists Predict an Optimistic Future,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/fCCJEsRE7U4/story01.htm,"An anonymous reader writes: A few years ago, author Neal Stephenson argued that sci-fi had forgotten how to inspire people to do great things. Indeed, much of recent science fiction has been pessimistic and skeptical, focusing on all the ways our inventions could go wrong, and how hostile the universe is to humankind. Now, a group of scientists, engineers, and authors (including Stephenson himself) is trying to change that. Arizona State University recently launched Project Hieroglyph, a hub for ideas that will influence science fiction to be more optimistic and accurate, and to focus on the great things humanity is capable of doing. For example, in the development of a short story, Stephenson wanted to know if it's possible to build a tower that's 20 kilometers tall. Keith Hjelmsad, an expert in structural stability and computational mechanics, wrote a detailed response about the challenge involved in building such a tower. Other authors are contributing questions as well, and researchers are chiming in with fascinating, science-based replies. Roboticist Srikanth Saripalli makes this interesting point: ""If the government has to decide what to fund and what not to fund, they are going to get their ideas and decisions mostly from science fiction rather than what's being published in technical papers.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Sci-Fi+Authors+and+Scientists+Predict+an+Optimistic+Future%3A+http%3A%2F%2Fbit.ly%2F1wxCa0k""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fentertainment.slashdot.org%2Fstory%2F14%2F09%2F15%2F2217236%2Fsci-fi-authors-and-scientists-predict-an-optimistic-future%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://entertainment.slashdot.org/story/14/09/15/2217236/sci-fi-authors-and-scientists-predict-an-optimistic-future?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://entertainment.slashdot.org/story/14/09/15/2217236/sci-fi-authors-and-scientists-predict-an-optimistic-future?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5706301&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3e7f1fd5/sc/38/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/204367525796/u/49/f/647410/c/35028/s/3e7f1fd5/sc/38/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367525796/u/49/f/647410/c/35028/s/3e7f1fd5/sc/38/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/204367525796/u/49/f/647410/c/35028/s/3e7f1fd5/sc/38/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367525796/u/49/f/647410/c/35028/s/3e7f1fd5/sc/38/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/204367525796/u/49/f/647410/c/35028/s/3e7f1fd5/sc/38/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367525796/u/49/f/647410/c/35028/s/3e7f1fd5/sc/38/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/204367525796/u/49/f/647410/c/35028/s/3e7f1fd5/sc/38/a2.htm""><img src=""http://da.feedsportal.com/r/204367525796/u/49/f/647410/c/35028/s/3e7f1fd5/sc/38/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/204367525796/u/49/f/647410/c/35028/s/3e7f1fd5/sc/38/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/fCCJEsRE7U4"" height=""1"" width=""1""/>"
SparkFun Works to Build the Edison Ecosystem (Video),http://rss.slashdot.org/~r/Slashdot/slashdot/~3/aR54veJJqlM/story01.htm,"Edison is an Intel creation aimed squarely at the maker and prototype markets. It's smaller than an Arduino, has built-in wi-fi, and is designed to be used in embedded applications. SparkFun is ""an online retail store that sells the bits and pieces to make your electronics projects possible."" They're partnering with Intel to sell the Edison and all kinds of add-ons for it. Open source? Sure. Right down to the schematics. David Stillman, star of today's video, works for SparkFun. He talks about ""a gajillion"" things you can do with an Edison, up to and including the creation of an image-recognition system for your next homemade drone. (Alternate Video Link)<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=SparkFun+Works+to+Build+the+Edison+Ecosystem+(Video)+%3A+http%3A%2F%2Fbit.ly%2F1nYgv9J""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fhardware.slashdot.org%2Fstory%2F14%2F09%2F15%2F209206%2Fsparkfun-works-to-build-the-edison-ecosystem-video%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://hardware.slashdot.org/story/14/09/15/209206/sparkfun-works-to-build-the-edison-ecosystem-video?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://hardware.slashdot.org/story/14/09/15/209206/sparkfun-works-to-build-the-edison-ecosystem-video?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5705895&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3e7e92f6/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/204367645220/u/49/f/647410/c/35028/s/3e7e92f6/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367645220/u/49/f/647410/c/35028/s/3e7e92f6/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/204367645220/u/49/f/647410/c/35028/s/3e7e92f6/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367645220/u/49/f/647410/c/35028/s/3e7e92f6/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/204367645220/u/49/f/647410/c/35028/s/3e7e92f6/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367645220/u/49/f/647410/c/35028/s/3e7e92f6/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/204367645220/u/49/f/647410/c/35028/s/3e7e92f6/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/204367645220/u/49/f/647410/c/35028/s/3e7e92f6/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/204367645220/u/49/f/647410/c/35028/s/3e7e92f6/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/aR54veJJqlM"" height=""1"" width=""1""/>"
